,userid,geometry_x,geometry_y
3703,CBC13DECE49FFD88767252A1CA6E4380,POINT (-1.83328 52.54705),POINT (-1.87826 52.53263)
3704,0044C20F5187580E9FA614BC91691A71,POINT (-1.78924 52.47177),POINT (-1.87982 52.46961)
3705,596D767BEAA3DE30205AF8C38398398A,POINT (-1.8876 52.4105),POINT (-1.91338 52.42128)
3706,94A144F749D0296E5967D99457E2BA22,POINT (-1.81589 52.5203),POINT (-1.79912 52.52514)
3707,CA4FFAD28EF3DF8AB83C48D2BF955817,POINT (-1.79153 52.4947),POINT (-1.78646 52.4839)
3708,8F4A7F0E9EE836C206B8BE1A1E871CBB,POINT (-1.88751 52.41218),POINT (-1.89273 52.43502)
3709,5AC935348E0BA4B5E88B74CFB1EF1C4A,POINT (-1.82638 52.5718),POINT (-1.82812 52.55421)
3710,8C6DD90DD2E94055A352D973D2A68896,POINT (-1.95035 52.44879),POINT (-1.91935 52.47141)
3711,A81F3A3AB0E9149F24CC620D5F99CB30,POINT (-1.76525 52.47532),POINT (-1.76988 52.48331)
3712,F53692D35FE76BB6870FE968308F8EFD,POINT (-1.99394 52.39158),POINT (-1.99094 52.39462)
3713,0D6F2858780CA433AF2CD06231E11E75,POINT (-1.79628 52.48369),POINT (-1.77105 52.48327)
3714,B1DB51E216865B097879B42022B63F56,POINT (-1.96013 52.4374),POINT (-1.93035 52.42801)
3715,5BD04964D38CDC1CA1CF9AFE004E75CC,POINT (-1.81086 52.56105),POINT (-1.80917 52.56124)
3716,12EB1E6C518A74DB11B4D78D7BF0149E,POINT (-1.83929 52.51826),POINT (-1.89933 52.50195)
3717,0056B488B0073B0C78660C09B6C8EFBA,POINT (-1.82593 52.50309),POINT (-1.79849 52.49573)
3718,44A507EE72FC4CE444258983A348CD12,POINT (-1.99622 52.4091),POINT (-2.01698 52.40402)
3719,4BCFF79498FA85E44A012441C61F3AAC,POINT (-1.83408 52.51437),POINT (-1.9402 52.45258)
3720,56B6F2E7F893EC3D74A19033B8F31669,POINT (-1.91866 52.44398),POINT (-1.90151 52.48239)
3721,F42B79C4BFB2519BC5106F1C4D773D4F,POINT (-1.93209 52.47632),POINT (-1.91108 52.47742)
3722,40989D07415D7A600841FF22AD7F7D78,POINT (-1.97897 52.43633),POINT (-1.97005 52.39849)
3723,E979B7E32D88D7AAC9FD93EF16FEEF4F,POINT (-1.95141 52.50673),POINT (-1.90059 52.50642)
3724,680F6D581C9467DD218BCB55545E99AE,POINT (-1.86465 52.50312),POINT (-1.85933 52.49273)
3725,94E158B2D8490075893FA0BC0A51A1DF,POINT (-1.85305 52.4856),POINT (-1.84661 52.48837)
3726,8DD408A92627E0061AAE394E5EDB9186,POINT (-1.93453 52.43869),POINT (-1.93897 52.44315)
3727,E9BB2D0B89773D71D01F4F0C010BE851,POINT (-1.8857 52.42047),POINT (-1.90939 52.47937)
3728,137E5AD6E9F444A0A9A45BA902361ED1,POINT (-1.86314 52.55006),POINT (-1.81076 52.54704)
3729,B67798CA3A9F15ECDBC041CEDB851618,POINT (-1.83258 52.43448),POINT (-1.80273 52.49433)
3730,BDB409CC06DA9DFE2ECABF5734FAC308,POINT (-1.95922 52.39928),POINT (-1.95875 52.43768)
3731,7C1191C242598C7EB81D066EB6587FC8,POINT (-1.81375 52.46861),POINT (-1.81796 52.46799)
3732,240F53795987611A16D9AA9DB5290C4B,POINT (-1.86773 52.42117),POINT (-1.90004 52.47997)
3733,059429CB267405EB42C6D609FC97B71C,POINT (-1.88849 52.45281),POINT (-1.90437 52.43041)
3734,473502C88257608EFF95298B4A155260,POINT (-1.94263 52.50077),POINT (-1.93036 52.40355)
3735,A8D21E6C55E40DB47657F06BB156FC87,POINT (-1.7991 52.53738),POINT (-1.78831 52.52916)
3736,302EAEC23959D1C95D14D912E78D7EF2,POINT (-1.8142 52.59109),POINT (-1.96767 52.40419)
3737,BA234A31FAD0F0E981797E0DFB2E0460,POINT (-1.91554 52.44736),POINT (-1.91343 52.44743)
3738,6E973995089BF5EBC5CA752096154FBB,POINT (-1.88228 52.50896),POINT (-1.8865 52.50952)
3739,94F1C92CEA6FE209D817507A542FCC3F,POINT (-1.87919 52.55444),POINT (-1.85932 52.5511)
3740,926D0FACBD668A8F2E1AFE363D5BAC5A,POINT (-1.82425 52.55496),POINT (-1.8258 52.53655)
3741,40D59290D1B6314B4CAA809FFF99EB22,POINT (-2.01564 52.4002),POINT (-2.01413 52.43425)
3742,BB0F5E383D26159029CB268D28E37DA5,POINT (-1.86816 52.52168),POINT (-1.80462 52.51763)
3743,516F6B9132F13B45B068DDE51CE817DF,POINT (-1.85596 52.53156),POINT (-1.88576 52.48733)
3744,7C9A11E4D01EC5DD2116D8A917C14DC6,POINT (-1.9016 52.47642),POINT (-1.86578 52.49894)
3745,4C435080AA234A378BBE3EB07E3F3609,POINT (-1.84633 52.47996),POINT (-1.84204 52.46415)
3746,C628673A1231CAF5FE20EF8300F4C3CB,POINT (-1.93051 52.44467),POINT (-1.94389 52.44486)
3747,7C1681FCC21722BF7734923AC65240BB,POINT (-1.90698 52.48242),POINT (-1.77885 52.47649)
3748,AC9CE5A6A887FD3B3E3855A2606C737B,POINT (-1.81698 52.47451),POINT (-1.89516 52.47724)
3749,82DF5DD0B8EDF27143D62E0D574298B1,POINT (-1.84696 52.47083),POINT (-1.81705 52.46168)
3750,81464516298D781F839A66AC59247882,POINT (-1.87743 52.40657),POINT (-1.88377 52.47847)
3751,EAB2B8745AE1B2E7A512370FE63FBA98,POINT (-1.8644 52.4275),POINT (-1.84994 52.41519)
3752,8CB4240D1C88ED0195EBDED7C357DC62,POINT (-1.93914 52.39668),POINT (-1.94162 52.39681)
3753,8E06648271A14E772EA202A6751F34C3,POINT (-1.84521 52.51906),POINT (-1.88033 52.50726)
3754,CD09EA54CBF8B9C68B4896725B7E0753,POINT (-1.8934 52.50338),POINT (-1.90517 52.49899)
3755,BD755E599F82B3B6CF22BC94A1107A81,POINT (-1.98253 52.4282),POINT (-1.94176 52.45084)
3756,802E527F063680326157EEED9F479537,POINT (-1.95253 52.51258),POINT (-1.9458 52.50426)
3757,7690DEE8E6CBB2E3F55A60E8BEB5A281,POINT (-1.81134 52.55677),POINT (-1.80607 52.55166)
3758,C4E7F893E3ACD4F42EDAEC6ADF87C293,POINT (-1.79306 52.48991),POINT (-1.82362 52.49274)
3759,9C968DE2F0500DBBC418942EC60A5DF3,POINT (-1.94239 52.42397),POINT (-1.93038 52.43669)
3760,F689AC33A131E901ED3D0A04009671FD,POINT (-1.7847 52.56212),POINT (-1.82142 52.56905)
3761,C009A88DAAEF4F58B1AF02EE0C3E5F16,POINT (-1.81772 52.50493),POINT (-1.92073 52.47004)
3762,A369AE7A4EE478B36DE4B54DF76769DA,POINT (-1.95363 52.43142),POINT (-1.93564 52.42063)
3763,DD6509BBEF0E4D58BB32AAE9AC31CB2F,POINT (-1.84586 52.51106),POINT (-1.84714 52.51161)
3764,FCB19E6D6C836FFEACCC92DFA87E367D,POINT (-1.79678 52.56438),POINT (-1.86194 52.52241)
3765,3831B534C55A440D57649C4FB2BF5360,POINT (-1.84156 52.48946),POINT (-1.82954 52.58863)
3766,17F7B213F72F816C814B2C73E3811A17,POINT (-1.8881 52.48528),POINT (-1.88913 52.48538)
3767,2A2993D6C58F468CEB64F15C5A66682D,POINT (-1.84173 52.44652),POINT (-1.84738 52.4348)
3768,3F577AE119D080E3E3E3E068444A047B,POINT (-1.84996 52.41665),POINT (-1.8539 52.44248)
3769,70A333895C384AA26FEB59DFF87DBF26,POINT (-1.82436 52.4682),POINT (-1.85717 52.47007)
3770,0DE0C7F2935599C4A14F797A366C8D9F,POINT (-1.77691 52.49649),POINT (-1.76976 52.47674)
3771,303C22C0ECB9CE383D9AF5CC7B310348,POINT (-1.89986 52.41106),POINT (-2.00823 52.39878)
3772,1BFAF4AB14CF4A36C0445A4D480B02C4,POINT (-1.85449 52.53912),POINT (-1.85422 52.53907)
3773,64FEEA2943908764A8DD1E24DA11FC34,POINT (-1.86169 52.51579),POINT (-1.88562 52.49018)
3774,E79B66215ACAB0AB2DF780B40CEE9526,POINT (-1.97246 52.43869),POINT (-1.9423 52.45204)
3775,E0FB904FEB2BDE0DAA203A8AA6E4B41A,POINT (-1.87939 52.56383),POINT (-1.88601 52.47124)
3776,9AA17656C1D12DDCC2A7F76FAC5EBB52,POINT (-1.80954 52.45105),POINT (-1.82903 52.45267)
3777,C67CEBC13711CD59B0D190EC9DE0F797,POINT (-1.76419 52.494),POINT (-1.77514 52.49128)
3778,2E4F1FBA4E53C1DB7B5807CBAFDCE379,POINT (-1.83708 52.47294),POINT (-1.80898 52.45416)
3779,A7BD8816A1877905DFF349C3AE8FE61F,POINT (-1.78232 52.56411),POINT (-1.78323 52.53311)
3780,C7E8DAB1C1E5C2011EB63AAFB8DAE180,POINT (-1.9948 52.43657),POINT (-1.90663 52.42746)
3781,5ADF9BEEA31C5EBA96D54B85B2B7B20F,POINT (-1.81032 52.4999),POINT (-1.79289 52.47584)
3782,8EC16DC2A23250C164C43E1156ED76F8,POINT (-1.91944 52.41187),POINT (-1.8638 52.4233)
3783,FBD7879E8C3ED6DFBE2C8E3D114F540B,POINT (-1.98546 52.42101),POINT (-1.94027 52.44427)
3784,D87E40330EF4B7820337129027751944,POINT (-1.93067 52.50966),POINT (-1.87489 52.42925)
3785,BF16884A3841BD51CF1E1E9ADDDFC3AB,POINT (-1.82925 52.53273),POINT (-1.84113 52.5471)
3786,6ECDF1F4EF3CC21FDC36451034BA1EAC,POINT (-2.01291 52.43755),POINT (-1.94238 52.45153)
3787,5EE0A0BA11A79ADB23AF7D9CF9315DB6,POINT (-1.93273 52.44534),POINT (-1.92732 52.44911)
3788,D562830E277C5CDC6E68EACDEC4CA49A,POINT (-1.86797 52.55518),POINT (-1.80222 52.49875)
3789,83C7D4A179392C8F3B0A16D6960728D0,POINT (-1.78337 52.51734),POINT (-1.77608 52.52254)
3790,AB0F943B98D69A7F7C37DACCC0F9880E,POINT (-1.84432 52.59738),POINT (-1.83796 52.58997)
3791,DA878C6ED6845C1F6F260CEFDC6560B2,POINT (-1.982 52.42875),POINT (-1.99988 52.38898)
3792,CF6DC30FF4F5693F3B0246BDC8C178EF,POINT (-1.94113 52.4141),POINT (-1.89366 52.48542)
3793,C06C2B31F40DC51F29DD29E61A497AB9,POINT (-1.8495 52.55131),POINT (-1.90646 52.51875)
3794,0E29514958D52D209FD62D4629539E56,POINT (-1.98693 52.45778),POINT (-1.89412 52.47893)
3795,25DFFF99BFD8E9442CD3A7956A44B0C0,POINT (-1.90626 52.52414),POINT (-1.88465 52.49697)
3796,E5D14E257233099F0B654DBC4A8F5ABD,POINT (-1.92428 52.45752),POINT (-1.92756 52.45293)
3797,6E62A37B0691DF46891F563E5D41D0E2,POINT (-1.93162 52.42043),POINT (-1.92402 52.42)
3798,8364388C17BC6E5CE317CE21D6E491EB,POINT (-1.90531 52.49873),POINT (-1.90656 52.50307)
3799,03BBE171CF5C9FDE5AA40EE88DD36E79,POINT (-1.92963 52.43859),POINT (-1.93328 52.44562)
3800,9F8E796FF6E6E1F7ECB0C049A12A66CE,POINT (-1.93064 52.50646),POINT (-1.94783 52.47456)
3801,67C36DCFDE610EB4F14AD9DC0B9DBFD7,POINT (-1.81714 52.4439),POINT (-1.89732 52.49137)
3802,00B46BFEC69CB79A67F5974504E79A0F,POINT (-1.94015 52.46778),POINT (-1.9589 52.45817)
3803,2182920D0579130F2FEB231DA1A1E38C,POINT (-1.8916 52.53563),POINT (-1.85969 52.54938)
3804,B7E8D6B838AAD4FF9AAA7D144A6C8FEB,POINT (-1.89442 52.45237),POINT (-1.91114 52.46762)
3805,77933D7B636E520D7F98FF7F672DB84E,POINT (-1.93032 52.52599),POINT (-1.91991 52.51619)
3806,6EE83BAE3FDEAFF8F96AB868028CE6EA,POINT (-2.00561 52.45302),POINT (-1.98733 52.42976)
3807,0AD47F096E43C85CE5341C60F1BD1936,POINT (-1.9176 52.51197),POINT (-1.8982 52.48252)
3808,448BB2369162723A52BC03DCAC3D3CEA,POINT (-1.94492 52.47818),POINT (-2.00943 52.44266)
3809,6E1FBA00FC55B8CD0243469E3F5ED5B3,POINT (-1.79977 52.48778),POINT (-1.79552 52.4863)
3810,1E792589A971C2520C0578C173842FDA,POINT (-1.83313 52.43225),POINT (-1.85786 52.51516)
3811,2E53BC49625A990E02139B87121A289B,POINT (-1.87985 52.55094),POINT (-1.79773 52.53655)
3812,646AC4E277035CAB5FEE112687C27797,POINT (-1.85213 52.51877),POINT (-1.89314 52.49184)
3813,08C96D1E272526BF51EA6FC282315E86,POINT (-2.01358 52.44373),POINT (-1.95685 52.43666)
3814,FD40BF86CCC198BE260F5851563ED9E2,POINT (-1.97773 52.43088),POINT (-1.93871 52.44401)
3815,251D23368CA8E3FD47E65371E1A7AF35,POINT (-1.88121 52.44412),POINT (-1.87457 52.44897)
3816,87DBE500E7E71C8BACE53A7EB57B4984,POINT (-1.95345 52.42894),POINT (-1.95397 52.42886)
3817,F53232609827AB3F940E00040F4B2A4D,POINT (-1.88251 52.45342),POINT (-1.82873 52.42952)
3818,97CC6860578839D03EA6F50E73842245,POINT (-1.82581 52.56062),POINT (-1.89643 52.48368)
3819,F9FFC40FF79302F2D53A81C8124920D3,POINT (-1.81075 52.49419),POINT (-1.82986 52.53376)
3820,33825B75C52B60D4EF491A3A391B5310,POINT (-1.79095 52.56551),POINT (-1.78448 52.52343)
3821,EC12B29B12B59A8817AE2F4855B5D902,POINT (-1.79291 52.4864),POINT (-1.81948 52.55862)
3822,699C2F8D06A3601FB59BB8A00DB159AF,POINT (-1.93085 52.48825),POINT (-1.92613 52.41669)
3823,536C375F06576062C6C98983352D5D64,POINT (-1.87702 52.51775),POINT (-1.81101 52.52602)
3824,B283C669A22111631B02C013ABBC0143,POINT (-1.78124 52.522),POINT (-1.78072 52.53254)
3825,28A4639D41C8707A80F7E59A703F0CF1,POINT (-1.93713 52.48571),POINT (-1.94209 52.45226)
3826,AA254ECF173CB1CF459249F9205E7AA8,POINT (-1.86798 52.4607),POINT (-1.83428 52.44817)
3827,ADB00C0A53D4A868F0CADF1BB3123177,POINT (-1.79953 52.56491),POINT (-1.89389 52.48456)
3828,9038928AE0D0F39F534B1DA55B97DEFA,POINT (-1.84619 52.47081),POINT (-1.83454 52.46816)
3829,F7454C8EFC097542093F93FEB231D5AD,POINT (-1.97448 52.45344),POINT (-1.93293 52.48757)
3830,CA344418480B005F665B7548D8CF087A,POINT (-1.79713 52.46927),POINT (-1.83298 52.4488)
3831,A606ABB776502EA231141EAB8E00959D,POINT (-1.82377 52.46625),POINT (-1.84652 52.47997)
3832,1F1DB36BA81089E3EA4D728F843EDA3A,POINT (-1.88546 52.44113),POINT (-1.8981 52.48025)
3833,21726A8719A934DED2D8E0E377B974F5,POINT (-1.81071 52.49419),POINT (-1.85337 52.50306)
3834,742364D9778CC80C843F13647072CB61,POINT (-1.99427 52.40287),POINT (-2.00165 52.39649)
3835,67783855BABA6280C33508A201727B71,POINT (-1.85356 52.53215),POINT (-1.90704 52.47847)
3836,8EA6127F2152A3E7CC436DD3C42955B3,POINT (-1.89125 52.48489),POINT (-1.89061 52.48695)
3837,E196BE082DC3DC25B353B9A4839E7627,POINT (-1.88928 52.54282),POINT (-1.89446 52.48399)
3838,C06C156EDF5A35272362AA54711C61F6,POINT (-1.87427 52.5393),POINT (-1.82709 52.5571)
3839,A429855857723E80670B1D8C7987095A,POINT (-1.93623 52.46156),POINT (-1.92675 52.47146)
3840,B1BB9DAC0D7659D1D1CB29F774ACCBB7,POINT (-1.85193 52.44245),POINT (-1.86224 52.41759)
3841,2B7C2C9B16B93BBE39276DCE0EE69765,POINT (-1.84837 52.54631),POINT (-1.88882 52.47539)
3842,A1E0CE9A9357F17FF830F78F1ABA1349,POINT (-1.77823 52.49423),POINT (-1.85371 52.526)
3843,F0FCD343E1449E9D700715D775AD6A55,POINT (-1.7904 52.47487),POINT (-1.79197 52.48066)
3844,035A70087715755CF8F751AF9FB8B1A4,POINT (-1.9773 52.40199),POINT (-1.94199 52.39574)
3845,2E8F43F9D4ADAE8E33490A8EAC798A01,POINT (-1.84553 52.53101),POINT (-1.82049 52.56822)
3846,C27E18D56A7392617038748CFF7F1BF4,POINT (-1.81841 52.52667),POINT (-1.83615 52.53786)
3847,9EB20AE403B48DB679229074E52DC631,POINT (-1.78389 52.51621),POINT (-1.89234 52.49306)
3848,9C63FCF928B970EC0024C4D33F4B340F,POINT (-1.95379 52.42891),POINT (-1.89836 52.47879)
3849,6EB9D0314649B727455E87A7C3D51AB0,POINT (-1.88819 52.46646),POINT (-1.89447 52.47788)
3850,2B1FDF25C63D965419F8E21BD089A37D,POINT (-1.82638 52.55226),POINT (-1.96358 52.47576)
3851,F9F96C7AF7F33200475F9E34EB891FC2,POINT (-1.943 52.40655),POINT (-2.00037 52.39636)
3852,E3949749E7FD31D35C3C0FCC16F07394,POINT (-1.93321 52.46258),POINT (-1.91535 52.4611)
3853,BB7EAA188850DD416D9F63829A14E3F5,POINT (-1.92902 52.43724),POINT (-1.92904 52.45329)
3854,43403DE53D8369AB0A08BCD43C7AC0E1,POINT (-1.91312 52.53459),POINT (-1.82115 52.56902)
3855,D132785B560B0268DE0FE6A04FCEF1AE,POINT (-1.76996 52.53043),POINT (-1.77753 52.4947)
3856,7655FA71091A50FF320D0DDBC3B3D2B6,POINT (-1.9463 52.40505),POINT (-2.00829 52.39829)
3857,21D003BBFA2CB388EC5D9E783F2E233F,POINT (-1.86556 52.53404),POINT (-1.87294 52.53505)
3858,7872CBDD486F61135F5ED9C69CA0A29D,POINT (-1.87548 52.55008),POINT (-1.79069 52.56469)
3859,00F5356617CCF737EE2E07D80DE70884,POINT (-1.88609 52.47644),POINT (-1.89869 52.47853)
3860,BB9C41280361A2C9CAF8F16D67A5F730,POINT (-1.92086 52.43359),POINT (-1.9725 52.41292)
3861,55982C0BC923B48BAEDE7D8C8EE3FCA2,POINT (-1.89875 52.46472),POINT (-1.84986 52.45493)
3862,8A3EA292411C098D37B34808B856FE04,POINT (-1.95168 52.51327),POINT (-1.89428 52.48466)
3863,FAE95F7896C8D7BC2F6BAC9F687C990E,POINT (-1.99097 52.4335),POINT (-2.00339 52.43382)
3864,7E81001DB812EC3881D962B89455E6B7,POINT (-1.79564 52.51222),POINT (-1.89879 52.47605)
3865,FA660751A2951AD91D39D4A6FDC58EA4,POINT (-1.94113 52.4141),POINT (-1.82149 52.44438)
3866,21B603E0181C2376D5742059C64CDB42,POINT (-1.88064 52.54954),POINT (-1.79725 52.55373)
3867,F46343C124DB6F44A476BEB4AECCAF99,POINT (-1.96119 52.46513),POINT (-1.98298 52.44362)
3868,476CB3FE3B268DC6DBFC940DE6D8E6DD,POINT (-1.89593 52.5431),POINT (-1.90843 52.54059)
3869,B9699E97755BC676DDD4D8256AA4273B,POINT (-1.84593 52.60342),POINT (-1.82107 52.56918)
3870,F29F902FA85576FEE95F71E0D457DF50,POINT (-1.94501 52.39797),POINT (-1.95039 52.39696)
3871,71D5B0BF3F6888242F2377399D53F93A,POINT (-1.86147 52.55431),POINT (-1.94003 52.42384)
3872,BA50CF4E826546D155FBF58E097C0971,POINT (-1.85513 52.51431),POINT (-1.83366 52.51632)
3873,2530995EBBC299C403A9B43196A5A6FF,POINT (-1.89265 52.48748),POINT (-1.89109 52.4839)
3874,92A81F9E8FA0B5E7F4BBFB390BF55E98,POINT (-1.928 52.44155),POINT (-1.93141 52.45237)
3875,4E4E97618A3E9FF1DB1F9D5D59D87FE3,POINT (-1.8062 52.50187),POINT (-1.88302 52.49206)
3876,11BB03532F39A3BFFB3C49EA19F74AC5,POINT (-1.89001 52.41099),POINT (-1.88673 52.40717)
3877,EB51FBF3A62CC51606B5B5A98E33CE78,POINT (-1.79083 52.55933),POINT (-1.82154 52.55817)
3878,98366F69DCCAE815D1817CF6B14F8DBF,POINT (-1.81128 52.50541),POINT (-1.8112 52.50546)
3879,4ED89735A33B8869061CD8CEFFF09C56,POINT (-1.82218 52.44107),POINT (-1.89649 52.53252)
3880,7310EDD1CC40B260F49DC97345BD490A,POINT (-1.93911 52.51205),POINT (-1.96656 52.47276)
3881,2EB48C3591AC3211727740DCB337411B,POINT (-1.95056 52.43225),POINT (-1.90334 52.41368)
3882,914C25636C9E986E9D22B3146F6622A7,POINT (-1.93017 52.43758),POINT (-1.92924 52.45019)
3883,D201521EB90ECF0D259967EFCA31AD5C,POINT (-1.83957 52.43079),POINT (-1.87565 52.54088)
3884,6E6BF347C0DE9047E9CA5CA35747FBD7,POINT (-1.84276 52.53254),POINT (-1.8544 52.5208)
3885,0BE157046CCF115AADEE709F0BAE5CCA,POINT (-1.82844 52.56187),POINT (-1.81129 52.51007)
3886,4EA428553D31EB35C7FFDE7EDBC9BC3F,POINT (-1.85195 52.53559),POINT (-1.90734 52.51013)
3887,682F7DEF738821C0437581533FB90A57,POINT (-1.78172 52.46794),POINT (-1.77238 52.48055)
3888,DB7A1574CBFE43F05D2C8DD4DBDE97D2,POINT (-1.88418 52.53576),POINT (-1.9101 52.4781)
3889,73EC2F55D96A1CB8C8DF7F177517BC9E,POINT (-1.84423 52.44357),POINT (-1.88901 52.48314)
3890,4E86375DC9CC2E73519167BBA8674C2A,POINT (-1.90049 52.44906),POINT (-1.89927 52.43592)
3891,D70ECFA4BA33BE1331A017988AFF44C7,POINT (-1.89849 52.48779),POINT (-1.90735 52.48872)
3892,36B391B956EEC909FD04AC1B523FBB5C,POINT (-1.82713 52.51473),POINT (-1.8977 52.53919)
3893,F66A741562D0FB1F37DE0CF83555557B,POINT (-1.83372 52.59364),POINT (-1.8262 52.59167)
3894,2D4237EC9842AB81E79C394359B0AB78,POINT (-1.93573 52.51094),POINT (-1.84644 52.46261)
3895,256812207CD7F74BE9CB5F697E3E90CB,POINT (-1.95717 52.40252),POINT (-1.96401 52.40765)
3896,7BF410529FDEC17D2861FB3AE6FB55EE,POINT (-1.96254 52.45956),POINT (-1.93983 52.47581)
3897,A0498B9F39D27BA58C9692FA95D1E3EE,POINT (-1.94973 52.40089),POINT (-1.96831 52.40118)
3898,1024B4D1DA3849711D71427A2D504838,POINT (-1.92965 52.51755),POINT (-1.94021 52.49092)
3899,493ADE747864AA76D0B5BBE518EDBFE6,POINT (-1.86062 52.54207),POINT (-1.94017 52.47567)
3900,CEAAD304D2FB5E9D334B71491F261A17,POINT (-1.96141 52.40447),POINT (-1.97959 52.39446)
3901,F8B1CA6393F22BA456B055BDD8231DA6,POINT (-1.96201 52.44998),POINT (-1.96664 52.43648)
3902,9543E676B6209E1C35C55DFD1D9154A2,POINT (-1.93114 52.47237),POINT (-1.95678 52.40428)
3903,D6688FACBBCBACA3AC2C25D318A9E1AD,POINT (-1.89162 52.53289),POINT (-1.78884 52.51007)
3904,E0FEBDE8713037DAB020425E3E88B219,POINT (-1.78361 52.52618),POINT (-1.77762 52.46529)
3905,AEA9536A5DC9E70C94B339EFECA0620F,POINT (-1.9647 52.42479),POINT (-1.92403 52.49431)
3906,2CFC5637A327788BBF951D255C0569EC,POINT (-1.93464 52.43852),POINT (-1.9379 52.45217)
3907,E72353F6254ECBA97346570B1B63B9A6,POINT (-1.9825 52.41497),POINT (-2.00874 52.3998)
3908,16C7F1718921E86E5B040CDC8E353491,POINT (-1.95647 52.39771),POINT (-1.94721 52.40955)
3909,9A992842DA9FB98AA2BE5390F60D9131,POINT (-2.00178 52.38959),POINT (-1.91487 52.43962)
3910,9722E924D15269288A69E38B78F78CE9,POINT (-1.79143 52.54617),POINT (-1.79733 52.56183)
3911,D0C49C99A927123466C11E2321C1FA00,POINT (-1.86482 52.43526),POINT (-1.8198 52.49275)
3912,DF9B96F88E041460772F4499B117726D,POINT (-1.88368 52.4233),POINT (-1.88887 52.41458)
3913,043658E863C8A9DD62093475E38322A8,POINT (-1.86355 52.5441),POINT (-1.90237 52.54653)
3914,0BA0677EB3C3410C4DD7ACD82D8BEDCE,POINT (-1.97551 52.45746),POINT (-1.9655 52.46982)
3915,5987C99B6538BD4681E81979CBAE4B56,POINT (-1.85965 52.53145),POINT (-1.88883 52.53986)
3916,78E1D5C7F0CCB74341E6C86589998ACB,POINT (-1.96863 52.41221),POINT (-1.89 52.47835)
3917,1A254FD78E07CA8F092AFC7C19D281FE,POINT (-1.90379 52.4219),POINT (-1.89531 52.48503)
3918,55E4C48FD22A7FDF2F1D93FD0E2AB1B9,POINT (-1.82543 52.52463),POINT (-1.82816 52.53468)
3919,95EA03E6D6AAD9F9B374EC6490EE7A17,POINT (-1.80687 52.44935),POINT (-1.91481 52.45)
3920,247FB603DB0D820488ADDD5FF6E87CA8,POINT (-1.80851 52.47295),POINT (-1.90512 52.45673)
3921,43A0472830FB0115A0E6011D1BAE9A30,POINT (-1.82829 52.48255),POINT (-1.84084 52.47778)
3922,AF2C1E6427DE158CDB367835B7470259,POINT (-1.7997 52.50257),POINT (-1.89894 52.47677)
3923,AD3DC1AE876345F1719BE4CD5D469D0E,POINT (-1.91749 52.47357),POINT (-1.91301 52.47207)
3924,E86B13F70FA772837B221B01144E63D9,POINT (-1.77059 52.46786),POINT (-1.79414 52.46383)
3925,9AFA20EECE3AA3C35702AA02FEF3FC5C,POINT (-1.79295 52.51424),POINT (-1.80274 52.51771)
3926,E93D82EEE3AF3A3111584FDE1F624979,POINT (-1.8355 52.44813),POINT (-1.84032 52.45164)
3927,5D70A810E56B504435C418D67C4C311E,POINT (-1.79139 52.49551),POINT (-1.80831 52.48721)
3928,305A8B1ADD0196E5F4464A7937EEC72C,POINT (-1.85611 52.58969),POINT (-1.78783 52.53866)
3929,CD8D29CCFB236AC48754063CA27938B6,POINT (-1.87901 52.48747),POINT (-1.88411 52.55012)
3930,4B509063162F79FC613AC2C101D9925F,POINT (-1.87824 52.45267),POINT (-1.93819 52.48313)
3931,9437FC68876EF9AA8715065C6ED4CD6F,POINT (-1.98839 52.40189),POINT (-1.91412 52.44994)
3932,D6CA06DF9E51B6F080F8182366BE8530,POINT (-1.84181 52.52478),POINT (-1.79787 52.56178)
3933,D96E31E1B6B2E6338CAABB0E326F1256,POINT (-1.79967 52.50232),POINT (-1.85589 52.50472)
3934,84187F40F177816A7367BA2CCD9B4130,POINT (-1.87534 52.49287),POINT (-1.8722 52.45666)
3935,C63E1C82B83BCB3D3EF2F4D39BBEBD29,POINT (-1.82148 52.5591),POINT (-1.79293 52.56185)
3936,D746FC3DEEC2B4C0F5F74D25D7B9EB52,POINT (-1.84084 52.54471),POINT (-1.84031 52.54474)
3937,587ADF6D823DD34C86CA152C5602F8C3,POINT (-1.93037 52.49389),POINT (-1.93232 52.48733)
3938,0E1BCDFA1BE381BF09651C8964D6826B,POINT (-1.86259 52.45813),POINT (-1.89562 52.47617)
3939,2D1A7833B84B0F09B8A73E2E9213C55B,POINT (-1.83176 52.43587),POINT (-1.85443 52.46289)
3940,CFE35223F810561CDE02896B5E7DBDC6,POINT (-1.78425 52.45748),POINT (-1.78047 52.52992)
3941,1C8C158EFF6B0B091F2056D721CC7C25,POINT (-1.80867 52.55758),POINT (-1.81949 52.55837)
3942,173CE5F4196A171D087A33A8B69CC097,POINT (-1.78628 52.56277),POINT (-1.81322 52.56665)
3943,A3888C0891B024FF44B1095C2C36C71D,POINT (-1.91666 52.41267),POINT (-1.89063 52.43286)
3944,1EC8A8AE1E380287B7AD5BDDE190D37F,POINT (-1.94869 52.47632),POINT (-1.94615 52.439)
3945,0D9E780D783B5688B9603A6637E18880,POINT (-1.85109 52.42064),POINT (-1.84653 52.42252)
3946,251CF0099BE3171A8534FCA296FACA52,POINT (-1.98346 52.4025),POINT (-2.00873 52.39772)
